race_code,captured_at_jst,deadline_jst,minutes_before_deadline,source_acquired_at,source_commit,frozen_model_commit,snapshot_sha256
202609251310,2026-09-25T15:10:11.202029+09:00,2026-09-25T15:17:00+09:00,6.813,2026-09-25T15:08:23.890793+09:00,67fdc61c8c6f9f47dbe531330bec473568abecad,92b4694f05ba3a99f3b77ec5492a136f6ae962f5,4e40db6cc0ec8b2fbf40ee862f96da100ba93e793f4353a29976ad493f32a463
202609251901,2026-09-25T15:10:11.202029+09:00,2026-09-25T15:18:00+09:00,7.813,2026-09-25T15:08:23.890793+09:00,67fdc61c8c6f9f47dbe531330bec473568abecad,92b4694f05ba3a99f3b77ec5492a136f6ae962f5,f360e01c8ba70d0f4fb9cce2b29fd30634728138b5c7138de021b57d1b8c479a
