race_code,captured_at_jst,deadline_jst,minutes_before_deadline,source_acquired_at,source_commit,frozen_model_commit,snapshot_sha256
202609140909,2026-09-14T14:30:14.686064+09:00,2026-09-14T14:35:00+09:00,4.755,2026-09-14T14:26:43.667086+09:00,9264a29ac710d504f23a601a11309f0e080f62a1,92b4694f05ba3a99f3b77ec5492a136f6ae962f5,3b230aefab47daae77fa0431511cf602087792eed015f72d94879d366cb792d0
