race_code,captured_at_jst,deadline_jst,minutes_before_deadline,source_acquired_at,source_commit,frozen_model_commit,snapshot_sha256
202609050107,2026-09-05T17:52:14.990246+09:00,2026-09-05T17:57:00+09:00,4.750,2026-09-05T17:48:22.569573+09:00,c87422606c107cbb5ceaee061fe6601c4f22c1f3,92b4694f05ba3a99f3b77ec5492a136f6ae962f5,0e238c3d6111e9742896848937dfe3d4079ea8c9ab6dfeac9d1d66b506008315
