race_code,captured_at_jst,deadline_jst,minutes_before_deadline,source_acquired_at,source_commit,frozen_model_commit,snapshot_sha256
202609242208,2026-09-24T15:10:14.276346+09:00,2026-09-24T15:15:00+09:00,4.762,2026-09-24T15:06:22.038159+09:00,f4a7f15506aacb1aa60900d6f4f23f845c3c9ae4,92b4694f05ba3a99f3b77ec5492a136f6ae962f5,e9edfe222bd4fc7cb7c66e5e8fef04ae8774ae788fd78ba72e2a5ce7f9a6fa9c
