race_code,captured_at_jst,deadline_jst,minutes_before_deadline,source_acquired_at,source_commit,frozen_model_commit,snapshot_sha256
202609200607,2026-09-20T14:27:50.188963+09:00,2026-09-20T14:34:00+09:00,6.164,2026-09-20T14:24:18.605047+09:00,7004ec30f0a934ebff916cfcee513075d4b3f7ec,92b4694f05ba3a99f3b77ec5492a136f6ae962f5,8ed224548527f3505bba3a6eba32dc7b76776ea7fb81cc3e2a5c3856c3cc80da
202609201608,2026-09-20T14:27:50.188963+09:00,2026-09-20T14:36:00+09:00,8.164,2026-09-20T14:26:21.900626+09:00,7004ec30f0a934ebff916cfcee513075d4b3f7ec,92b4694f05ba3a99f3b77ec5492a136f6ae962f5,eb5302e57375c996506bf94f679329a512c7409aa4a438ee3332cac509035357
