race_code,captured_at_jst,deadline_jst,minutes_before_deadline,source_acquired_at,source_commit,frozen_model_commit,snapshot_sha256
202609190209,2026-09-19T14:43:40.487921+09:00,2026-09-19T14:48:00+09:00,4.325,2026-09-19T14:38:25.785795+09:00,1d637576d40788bf35fe29bf963f617f9870e84c,92b4694f05ba3a99f3b77ec5492a136f6ae962f5,f296866d57ffe934e67b57d24a624d7f0c4b6cc228a5451e9e9b9489870c4494
202609190309,2026-09-19T14:43:40.487921+09:00,2026-09-19T14:52:00+09:00,8.325,2026-09-19T14:42:23.931729+09:00,1d637576d40788bf35fe29bf963f617f9870e84c,92b4694f05ba3a99f3b77ec5492a136f6ae962f5,75b7a6a32b3fecb1aab7c75e7020941c6841f93714ed1d8201cdeb29339d991a
