race_code,captured_at_jst,deadline_jst,minutes_before_deadline,source_acquired_at,source_commit,frozen_model_commit,snapshot_sha256
202608310510,2026-08-31T16:01:40.799204+09:00,2026-08-31T16:08:00+09:00,6.320,2026-08-31T15:58:37.898556+09:00,be5a077464c6e38cd89c205546e2a4ccda3a3eb5,92b4694f05ba3a99f3b77ec5492a136f6ae962f5,4d5f9328e2da5c3bdb85ce85d7ca0badc806b0297756d75254febfc1bef039dd
202608310610,2026-08-31T16:01:40.799204+09:00,2026-08-31T16:06:00+09:00,4.320,2026-08-31T15:56:36.855456+09:00,be5a077464c6e38cd89c205546e2a4ccda3a3eb5,92b4694f05ba3a99f3b77ec5492a136f6ae962f5,1c3b3a5d5d7e33285b9cfe84c445668de6b24843a768ca14839775da6c9c9b86
