race_code,captured_at_jst,deadline_jst,minutes_before_deadline,source_acquired_at,source_commit,frozen_model_commit,snapshot_sha256
202609040208,2026-09-04T14:11:02.947814+09:00,2026-09-04T14:16:00+09:00,4.951,2026-09-04T14:06:28.761274+09:00,e6e3c4edf4dd318547e9cdb432d94b78d31295af,92b4694f05ba3a99f3b77ec5492a136f6ae962f5,c60c2008c6b764e9708f3aa50c6cfa3f9ba89442a1c327b8a16cb1cb5c43e1de
202609040908,2026-09-04T14:11:02.947814+09:00,2026-09-04T14:18:00+09:00,6.951,2026-09-04T14:08:23.758825+09:00,e6e3c4edf4dd318547e9cdb432d94b78d31295af,92b4694f05ba3a99f3b77ec5492a136f6ae962f5,fe101b9f6fb0f7ccd8254a335fe00a375bc7ccd32ace63c80b0f6f3a754a078a
