race_code,captured_at_jst,deadline_jst,minutes_before_deadline,source_acquired_at,source_commit,frozen_model_commit,snapshot_sha256
202609061012,2026-09-06T14:05:29.547849+09:00,2026-09-06T14:11:00+09:00,5.508,2026-09-06T14:02:20.400612+09:00,c58264b4c86bee648ccae5cf96a46277233665c2,92b4694f05ba3a99f3b77ec5492a136f6ae962f5,6c7e8af38835973acd30236779f7949a9b5d13b1d3338d9a403b0d3359fd921e
