race_code,captured_at_jst,deadline_jst,minutes_before_deadline,source_acquired_at,source_commit,frozen_model_commit,snapshot_sha256
202609081404,2026-09-08T09:56:43.669477+09:00,2026-09-08T10:02:00+09:00,5.272,2026-09-08T09:52:23.791945+09:00,bb4e8f739cd14614f5976f3378efc989c943049d,92b4694f05ba3a99f3b77ec5492a136f6ae962f5,4d138735f1e344bb5543244f8ece62a19cb7c0be4e330cd21d8a3d76339c9e49
202609080309,2026-09-08T14:44:13.129000+09:00,2026-09-08T14:52:00+09:00,7.781,2026-09-08T14:42:21.287075+09:00,f3f7e8cca265be11c82ab99fcfc726acc4ba939d,92b4694f05ba3a99f3b77ec5492a136f6ae962f5,d0614e46c1d2660afcc32b12c34507df9722bd1848e3cab527e6c49e107e6ef6
